Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"diesel",,,,,,,,,,Turquoise,,XL,,,,,,,deny,manual,28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"diesel",,,,,,,,,,White,,XL,,,,,,,deny,manual,28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"diesel",,,,,,,,,,Black,,XL,,,,,,,deny,manual,28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"emilio-pucci","EMILIO PUCCI","satin, plain weave, side seam stripes, solid color, high waisted, tapered leg, regular fit, hook-and-eye closure, zipper closure, multipockets, stretch",Eslam Hosny M.,,"Casual pants","HOME, Women, Pants, Casual pants, EMILIO PUCCI",TRUE,https://www.yoox.com/us/13701890LS/item#dept=clothingwomen&sts=SearchResult,Color,Black,Size,4,,,,,,,deny,manual,267,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13701890LS_14_f.jpg,1,,FALSE,,,,,,,"Casual pants",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/13/13701890LS_14_f.jpg,g,,,active,
"emilio-pucci",,,,,,,,,,Black,,6,,,,,,,deny,manual,267,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13701890LS_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"emilio-pucci",,,,,,,,,,Black,,8,,,,,,,deny,manual,267,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13701890LS_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"emilio-pucci",,,,,,,,,,Black,,10,,,,,,,deny,manual,267,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13701890LS_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"emilio-pucci",,,,,,,,,,Black,,12,,,,,,,deny,manual,267,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana","DOLCE & GABBANA","satin, logo, multicolor pattern, single-breasted , round collar, long sleeves, zipper closure, multipockets, fully lined",Eslam Hosny M.,,"Bomber","HOME, Women, Coats & Jackets, Bombers, DOLCE & GABBANA",TRUE,https://www.yoox.com/us/16043244RP/item#dept=clothingwomen&sts=SearchResult,Color,Coral,Size,2,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244RP_14_f.jpg,1,,FALSE,,,,,,,"Bomber",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/16/16043244RP_14_f.jpg,g,,,active,
"dolce--gabbana",,,,,,,,,,Light grey,,2,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244RP_14_r.jpg,2,,,,,,,,,,,,,,,,,,https://cdn.yoox.biz//images/items/16/16043244NC_14_f.jpg,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,2,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244RP_14_e.jpg,3,,,,,,,,,,,,,,,,,,https://cdn.yoox.biz//images/items/16/16043244DL_14_f.jpg,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,2,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244RP_14_a.jpg,4,,,,,,,,,,,,,,,,,,https://cdn.yoox.biz//images/items/16/16043244QX_14_f.jpg,g,,,,
"dolce--gabbana",,,,,,,,,,Coral,,4,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244NC_14_f.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light grey,,4,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244NC_14_r.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,4,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244NC_14_e.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,4,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244NC_14_a.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Coral,,6,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244DL_14_f.jpg,9,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light grey,,6,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244DL_14_r.jpg,10,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,6,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244DL_14_e.jpg,11,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,6,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244DL_14_a.jpg,12,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Coral,,8,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244QX_14_f.jpg,13,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light grey,,8,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244QX_14_r.jpg,14,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,8,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244QX_14_e.jpg,15,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,8,,,,,,,deny,manual,711,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16043244QX_14_a.jpg,16,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Coral,,10,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light grey,,10,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,10,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,10,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Coral,,12,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light grey,,12,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Sky blue,,12,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Light green,,12,,,,,,,deny,manual,711,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"balenciaga","BALENCIAGA","techno fabric, brand logo, solid color, single-breasted , turtleneck, long sleeves, zipper closure, multipockets, fully lined, large sized",Eslam Hosny M.,,"Full-length jacket","HOME, Women, Coats & Jackets, Full-length jackets, BALENCIAGA",TRUE,https://www.yoox.com/us/16072207CM/item#dept=clothingwomen&sts=SearchResult,Color,Fuchsia,Size,2,,,,,,,deny,manual,1544,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16072207CM_14_f.jpg,1,,FALSE,,,,,,,"Full-length jacket",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/16/16072207CM_14_f.jpg,g,,,active,
"balenciaga",,,,,,,,,,Fuchsia,,4,,,,,,,deny,manual,1544,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16072207CM_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"balenciaga",,,,,,,,,,Fuchsia,,6,,,,,,,deny,manual,1544,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16072207CM_14_e.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"balenciaga",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/16/16072207CM_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"kenzo","KENZO","techno fabric, sweatshirt fleece, brand logo, solid color with print, hooded collar, long sleeves, french terry lining, multipockets",Eslam Hosny M.,,"Short dress","HOME, Women, Dresses, Short dresses, KENZO",TRUE,https://www.yoox.com/us/15180120KN/item#dept=clothingwomen&sts=SearchResult,Color,Pink,Size,S,,,,,,,deny,manual,297,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15180120KN_14_f.jpg,1,,FALSE,,,,,,,"Short dress",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/15/15180120KN_14_f.jpg,g,,,active,
"kenzo",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15180120KN_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"kenzo",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15180120KN_14_e.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"kenzo",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15180120KN_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"8-by-yoox","8 by YOOX","These pants from 8 by YOOX are Made in Italy entirely of solid-color leather with a zipper and hook closure. High waisted and designed with a slightly oversize fit, they are rounded off with large side pockets. The model is wearing an Italian size S/40",Eslam Hosny M.,,"Casual pants","HOME, Women, Pants, Casual pants, 8 by YOOX",TRUE,https://www.yoox.com/us/13707092EC/item#dept=clothingwomen&sts=SearchResult,Color,Lilac,Size,2,,,,,,,deny,manual,275,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13707092EC_14_f.jpg,1,,FALSE,,,,,,,"Casual pants",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/13/13707092EC_14_f.jpg,g,,,active,
"8-by-yoox",,,,,,,,,,Lilac,,4,,,,,,,deny,manual,275,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13707092EC_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"8-by-yoox",,,,,,,,,,Lilac,,6,,,,,,,deny,manual,275,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13707092EC_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"8-by-yoox",,,,,,,,,,Lilac,,8,,,,,,,deny,manual,275,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13707092EC_14_e.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"8-by-yoox",,,,,,,,,,Lilac,,10,,,,,,,deny,manual,275,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13707092EC_14_a.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"bottega-veneta","BOTTEGA VENETA","knitted, no appliqués, solid color, classic neckline, long sleeves, unlined, snap buttons fastening, no pockets, lightweight knit",Eslam Hosny M.,,"Cardigan","HOME, Women, Sweaters and Sweatshirts, Cardigans, BOTTEGA VENETA",TRUE,https://www.yoox.com/us/15158515HI/item#dept=clothingwomen&sts=SearchResult,Color,Fuchsia,Size,M,,,,,,,deny,manual,1821,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15158515HI_14_f.jpg,1,,FALSE,,,,,,,"Cardigan",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/15/15158515HI_14_f.jpg,g,,,active,
"bottega-veneta",,,,,,,,,,Fuchsia,,L,,,,,,,deny,manual,1821,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/15/15158515HI_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"les-girls-les-boys-x-yoox","LES GIRLS LES BOYS x YOOX","Striped pajama pants in 100% cotton. The perfect combination of comfort and design, these pants can be mixed and matched with your everyday wardrobe and are part of the LES GIRLS LES BOYS X YOOX capsule collection.",Eslam Hosny M.,,"Sleepwear","HOME, Women, Underwear, Sleepwear, LES GIRLS LES BOYS x YOOX",TRUE,https://www.yoox.com/us/48251385KU/item#dept=clothingwomen&sts=SearchResult,Color,Pink,Size,XS,,,,,,,deny,manual,95,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/48/48251385KU_14_f.jpg,1,,FALSE,,,,,,,"Sleepwear",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/48/48251385KU_14_f.jpg,g,,,active,
"les-girls-les-boys-x-yoox",,,,,,,,,,Pink,,S,,,,,,,deny,manual,95,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/48/48251385KU_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"les-girls-les-boys-x-yoox",,,,,,,,,,Pink,,M,,,,,,,deny,manual,95,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/48/48251385KU_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"les-girls-les-boys-x-yoox",,,,,,,,,,Pink,,L,,,,,,,deny,manual,95,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/48/48251385KU_14_e.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"les-girls-les-boys-x-yoox",,,,,,,,,,Pink,,XL,,,,,,,deny,manual,95,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/48/48251385KU_14_a.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana","DOLCE & GABBANA","lace, crepe, folds, floral design, unlined, zipper closure, no pockets",Eslam Hosny M.,,"Midi skirt","HOME, Women, Skirts, Midi skirts, DOLCE & GABBANA",TRUE,https://www.yoox.com/us/13695378HJ/item#dept=clothingwomen&sts=SearchResult,Color,Yellow,Size,0,,,,,,,deny,manual,677,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13695378HJ_14_f.jpg,1,,FALSE,,,,,,,"Midi skirt",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/13/13695378HJ_14_f.jpg,g,,,active,
"dolce--gabbana",,,,,,,,,,Yellow,,2,,,,,,,deny,manual,677,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13695378HJ_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Yellow,,4,,,,,,,deny,manual,677,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13695378HJ_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"dolce--gabbana",,,,,,,,,,Yellow,,6,,,,,,,deny,manual,677,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13695378HJ_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"maison-margiela","MAISON MARGIELA","cool wool, darts, tartan pattern, lapel collar, long sleeves, double-breasted, multipockets, button closing, single chest pocket, one inside pocket, semi-lined",Eslam Hosny M.,,"Blazer","HOME, Women, Coats & Jackets, Blazers, MAISON MARGIELA",TRUE,https://www.yoox.com/us/49651165FQ/item#dept=clothingwomen&sts=SearchResult,Color,Brown,Size,2,,,,,,,deny,manual,600,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/49/49651165FQ_14_f.jpg,1,,FALSE,,,,,,,"Blazer",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/49/49651165FQ_14_f.jpg,g,,,active,
"maison-margiela",,,,,,,,,,Brown,,4,,,,,,,deny,manual,600,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/49/49651165FQ_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"maison-margiela",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/49/49651165FQ_14_e.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"maison-margiela",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/49/49651165FQ_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"alessandro-dellacqua","ALESSANDRO DELL'ACQUA","twill, two-tone, no appliqués, high waisted, regular fit, tapered leg, hook-and-bar, zip, multipockets, cuffed hems, stretch",Eslam Hosny M.,,"Casual pants","HOME, Women, Pants, Casual pants, ALESSANDRO DELL'ACQUA",TRUE,https://www.yoox.com/us/13561516OI/item#dept=clothingwomen&sts=SearchResult,Color,Yellow,Size,4,,,,,,,deny,manual,44,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13561516OI_14_f.jpg,1,,FALSE,,,,,,,"Casual pants",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/13/13561516OI_14_f.jpg,g,,,active,
"alessandro-dellacqua",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13561516OI_14_r.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"alessandro-dellacqua",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13561516OI_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"alessandro-dellacqua",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13561516OI_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith","PAUL SMITH","cool wool, no appliqués, solid color, high waisted, belt loops, flared cut, regular fit, hook-and-eye closure, zipper closure, multipockets, contains non-textile parts of animal origin",Eslam Hosny M.,,"Casual pants","HOME, Women, Pants, Casual pants, PAUL SMITH",TRUE,https://www.yoox.com/us/13673588BS/item#dept=clothingwomen&sts=SearchResult,Color,Pink,Size,2,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588BS_14_f.jpg,1,,FALSE,,,,,,,"Casual pants",,,FALSE,,,,,,https://cdn.yoox.biz//images/items/13/13673588BS_14_f.jpg,g,,,active,
"paul-smith",,,,,,,,,,Yellow,,2,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588BS_14_r.jpg,2,,,,,,,,,,,,,,,,,,https://cdn.yoox.biz//images/items/13/13673588QE_14_f.jpg,g,,,,
"paul-smith",,,,,,,,,,Pink,,4,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588BS_14_d.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith",,,,,,,,,,Yellow,,4,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588BS_14_a.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith",,,,,,,,,,Pink,,6,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588QE_14_f.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith",,,,,,,,,,Yellow,,6,,,,,,,deny,manual,173,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588QE_14_r.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588QE_14_d.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"paul-smith",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://cdn.yoox.biz//images/items/13/13673588QE_14_a.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
