Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"self-portrait","Self-Portrait","Showcasing a demure and distinctly feminine design, this ruffled blouse by Self-Portrait possesses all the elegant charm the London-based label is renowned for. It’s defined by a square yoke that’s awash with frothy, flounced trims and lace embroidery for a look that feels reminiscent of the romantic, ladylike styles worn in the Victorian era. Pair simply with laid-back denim and flat shoes to balance its sweet, girlish charm.
",Eslam Hosny M.,,"Chiffon Ruffled Blouse","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/self-portrait-chiffon-ruffled-blouse-17494176,Color,BLUE,Size,4,,,,,,,deny,manual,124,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36761553_2048.jpg,1,,FALSE,,,,,,,"Chiffon Ruffled Blouse",,,FALSE,,,,,,https://image.harrods.com/17/49/41/76/17494176_36761553_2048.jpg,g,,,active,
"self-portrait",,,,,,,,,,BLUE,,6,,,,,,,deny,manual,124,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36763025_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"self-portrait",,,,,,,,,,BLUE,,8,,,,,,,deny,manual,124,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36763034_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"self-portrait",,,,,,,,,,BLUE,,10,,,,,,,deny,manual,124,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36761575_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"self-portrait",,,,,,,,,,BLUE,,14,,,,,,,deny,manual,124,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36761812_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"self-portrait",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/49/41/76/17494176_36763047_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","At Brunello Cucinelli, fabric is key. For this denim shirt, that means beautifully soft cotton in a lightweight weave with a carefully placed wash, giving it that lived-in, effortless appearance with a much gentler texture than traditional denim. And because the Italian label has an eye for elevated details, it’s finished with mother-of-pearl press-stud fastenings and Brunello Cucinelli’s signature monili embellishment to the pocket.
 How to wear Harrods: Tuck into drawstring shorts and team with chunky Chelsea boots.
",Eslam Hosny M.,,"Lightweight Denim Shirt","Women, Clothing, Tops, Shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-lightweight-denim-shirt-16986869,Color,GREY,Size,XXS,,,,,,,deny,manual,1064,,TRUE,TRUE,,https://image.harrods.com/16/98/68/69/16986869_37487915_2048.jpg,1,,FALSE,,,,,,,"Lightweight Denim Shirt",,,FALSE,,,,,,https://image.harrods.com/16/98/68/69/16986869_37487915_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,GREY,,XS,,,,,,,deny,manual,1064,,TRUE,TRUE,,https://image.harrods.com/16/98/68/69/16986869_37487921_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,S,,,,,,,deny,manual,1064,,TRUE,TRUE,,https://image.harrods.com/16/98/68/69/16986869_37487925_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,M,,,,,,,deny,manual,1064,,TRUE,TRUE,,https://image.harrods.com/16/98/68/69/16986869_37487927_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,L,,,,,,,deny,manual,1064,,TRUE,TRUE,,https://image.harrods.com/16/98/68/69/16986869_37487936_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,XL,,,,,,,deny,manual,1064,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,XXL,,,,,,,deny,manual,1064,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,GREY,,XXXL,,,,,,,deny,manual,1064,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara","Max Mara","A great wardrobe is nothing without a solid base of white T-shirts, and few brands rival Max Mara's sophisticated takes on the off-duty classic. This iteration features a patch pocket embroidered with the brand’s monogram for instant recognition, offering an elevated rendition of what was once an ordinary staple.
 How to wear Harrods: Style with tailored trousers, slides and a tote bag.
",Eslam Hosny M.,,"Logo Pocket T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/max-mara-logo-pocket-t-shirt-17663709,Color,WHITE,Size,XS,,,,,,,deny,manual,138,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39347190_2048.jpg,1,,FALSE,,,,,,,"Logo Pocket T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/66/37/09/17663709_39347190_2048.jpg,g,,,active,
"max-mara",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,138,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39346528_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,138,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39346530_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,138,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39346531_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39346535_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/66/37/09/17663709_39342826_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints","AllSaints","If you're looking for the perfect way to pledge brand allegiance, there's no better choice than a logo embroidered sweatshirt and that's exactly why AllSaints designed the Pippa silhouette. Crafted from sumptuous cotton, it complements days spent lounging at home and venturing into the city with ease.&nbsp;How to wear Harrods: Style with cropped jeans and chunky sneakers.",Eslam Hosny M.,,"Logo Pippa Sweatshirt","Women, Clothing, Tops, Sweatshirts",TRUE,https://www.harrods.com/en-bd/shopping/allsaints-logo-pippa-sweatshirt-17718051,Color,PINK,Size,XS,,,,,,,deny,manual,65,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40192883_2048.jpg,1,,FALSE,,,,,,,"Logo Pippa Sweatshirt",,,FALSE,,,,,,https://image.harrods.com/17/71/80/51/17718051_40192883_2048.jpg,g,,,active,
"allsaints",,,,,,,,,,PINK,,S,,,,,,,deny,manual,65,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40192884_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,PINK,,M,,,,,,,deny,manual,65,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40191727_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,PINK,,L,,,,,,,deny,manual,65,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40194319_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40192889_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/71/80/51/17718051_40192888_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Crisp, well-cut basics can remain every bit as luxe as the rest of your wardrobe, and who better to prove it than Brunello Cucinelli? This longline, boat-neck T-shirt is meticulously crafted in the label’s native Italy from a soft cotton yarn that’s slightly stretchy, ensuring a close, flattering fit. Look to the shoulders and spot a shimmering glimpse of the label’s signature Monili beads emerging from beneath the seam, creating a distinctive faux-layered effect.
",Eslam Hosny M.,,"Longline Boat-Neck T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-longline-boat-neck-t-shirt-17455544,Color,WHITE,Size,XXS,,,,,,,deny,manual,487,,TRUE,TRUE,,https://image.harrods.com/17/45/55/44/17455544_36965298_2048.jpg,1,,FALSE,,,,,,,"Longline Boat-Neck T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/45/55/44/17455544_36965298_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,WHITE,,XS,,,,,,,deny,manual,487,,TRUE,TRUE,,https://image.harrods.com/17/45/55/44/17455544_36964866_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,487,,TRUE,TRUE,,https://image.harrods.com/17/45/55/44/17455544_36964865_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,487,,TRUE,TRUE,,https://image.harrods.com/17/45/55/44/17455544_36965303_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,487,,TRUE,TRUE,,https://image.harrods.com/17/45/55/44/17455544_36965305_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XL,,,,,,,deny,manual,487,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXL,,,,,,,deny,manual,487,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXXL,,,,,,,deny,manual,487,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,4XL,,,,,,,deny,manual,487,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara","Max Mara","This loose-fitting blouse from Italian powerhouse 'S Max Mara is a minimal, bohemian take on office shirting. Crafted from breezy and lightweight cotton, this piece suits balmy locales just as well as it does your usual day-to-day settings – simply add one of the brand's exquisite trench coats or cardigans to protect against the chill of springtime breezes.
 How to wear Harrods: Style with relaxed trousers, heeled sandals and a tote bag.
",Eslam Hosny M.,,"Striped V-Neck Blouse","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/max-mara-striped-v-neck-blouse-17665017,Color,BROWN,Size,36,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39346372_2048.jpg,1,,FALSE,,,,,,,"Striped V-Neck Blouse",,,FALSE,,,,,,https://image.harrods.com/17/66/50/17/17665017_39346372_2048.jpg,g,,,active,
"max-mara",,,,,,,,,,BROWN,,38,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39347057_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BROWN,,40,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39347062_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BROWN,,42,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39347068_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BROWN,,44,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39346406_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BROWN,,46,,,,,,,deny,manual,167,,TRUE,TRUE,,https://image.harrods.com/17/66/50/17/17665017_39346404_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BROWN,,48,,,,,,,deny,manual,167,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"st-john","St. John","When a label like St. John – which is renowned for its fine tailoring – decides to craft a T-shirt, you know it’ll be an impeccable one. Take note of this creation’s longer-length sleeves and soft material, designed to offer endless elegance as well as comfort.
 How to wear Harrods: Style with a short-sleeved shirt, tailored trousers, heeled sandals and a cross-body bag.
",Eslam Hosny M.,,"Ribbed T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/st-john-ribbed-t-shirt-17491976,Color,BLUE,Size,XS,,,,,,,deny,manual,176,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38165842_2048.jpg,1,,FALSE,,,,,,,"Ribbed T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/49/19/76/17491976_38165842_2048.jpg,g,,,active,
"st-john",,,,,,,,,,BLUE,,S,,,,,,,deny,manual,176,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38165845_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"st-john",,,,,,,,,,BLUE,,M,,,,,,,deny,manual,176,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38167608_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"st-john",,,,,,,,,,BLUE,,L,,,,,,,deny,manual,176,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38168124_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"st-john",,,,,,,,,,BLUE,,XL,,,,,,,deny,manual,176,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38165856_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"st-john",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/49/19/76/17491976_38165857_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"off-white","Off-White","Founded in 2012, Off-White was one of the first labels to successfully disrupt the concept of high fashion by introducing elevated takes on streetwear. A decade later, it continues to be at the top of its game with covetable pieces such as this logo T-shirt. It's adorned with the Wave Diagonals graphic on the back – an updated version of the brand’s signature motif that morphs its straight, clean lines into softer waves.
 How to wear Harrods: Style with tailored trousers, heeled sandals and a clutch bag.
",Eslam Hosny M.,,"Wave Diagonals Logo T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/off-white-wave-diagonals-logo-t-shirt-17820113,Color,BLACK,Size,XXS,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38635352_2048.jpg,1,,FALSE,,,,,,,"Wave Diagonals Logo T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/82/01/13/17820113_38635352_2048.jpg,g,,,active,
"off-white",,,,,,,,,,BLACK,,XS,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38636332_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,BLACK,,S,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38636339_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,BLACK,,M,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38635361_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38635366_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/82/01/13/17820113_38635374_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Brunello Cucinelli rarely stamps its initials on its pieces, but with this T-shirt, the brand opts for a neatly embroidered 'BC' to the chest. The other defining element is the stripe in dazzling monili beads – a signature detail that defines many of the label's collections. Half-tuck yours into a pair of relaxed denim for the ultimate weekend look.
",Eslam Hosny M.,,"Logo Monili T-Shirt ","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-logo-monili-t-shirt-17457196,Color,WHITE,Size,XXS,,,,,,,deny,manual,690,,TRUE,TRUE,,https://image.harrods.com/17/45/71/96/17457196_36934674_2048.jpg,1,,FALSE,,,,,,,"Logo Monili T-Shirt ",,,FALSE,,,,,,https://image.harrods.com/17/45/71/96/17457196_36934674_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,WHITE,,XS,,,,,,,deny,manual,690,,TRUE,TRUE,,https://image.harrods.com/17/45/71/96/17457196_36935070_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,690,,TRUE,TRUE,,https://image.harrods.com/17/45/71/96/17457196_36934676_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,690,,TRUE,TRUE,,https://image.harrods.com/17/45/71/96/17457196_36934678_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,690,,TRUE,TRUE,,https://image.harrods.com/17/45/71/96/17457196_36935074_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XL,,,,,,,deny,manual,690,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXL,,,,,,,deny,manual,690,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXXL,,,,,,,deny,manual,690,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,4XL,,,,,,,deny,manual,690,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"the-row","The Row","The Row has a knack for distilling the concept of effortless elegance down into a single garment – a point that remains true with the Desio top. Deliberately minimal, this figure-hugging piece is spun from featherweight silk to cloak you in a layer of uncompromising, yet unassuming, luxury.
",Eslam Hosny M.,,"Silk Desio High-Neck Top","Women, Clothing, Tops, Camis & Tanks",TRUE,https://www.harrods.com/en-bd/shopping/the-row-silk-desio-high-neck-top-17454312,Color,BLACK,Size,XS,,,,,,,deny,manual,416,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36278623_2048.jpg,1,,FALSE,,,,,,,"Silk Desio High-Neck Top",,,FALSE,,,,,,https://image.harrods.com/17/45/43/12/17454312_36278623_2048.jpg,g,,,active,
"the-row",,,,,,,,,,BLACK,,S,,,,,,,deny,manual,416,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36278625_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"the-row",,,,,,,,,,BLACK,,M,,,,,,,deny,manual,416,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36278634_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"the-row",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36278640_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"the-row",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36279287_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"the-row",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/45/43/12/17454312_36278661_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Those on the hunt for the perfect everyday ensemble need look no further than this Brunello Cucinelli jersey T-shirt. With a classic and enduring silhouette, this versatile piece is assured to infuse Italian elegance into your wardrobe; it's a staple that's anything but ordinary.
",Eslam Hosny M.,,"Jersey T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-jersey-t-shirt-17455876,Color,BLUE,Size,XXS,,,,,,,deny,manual,777,,TRUE,TRUE,,https://image.harrods.com/17/45/58/76/17455876_36964887_2048.jpg,1,,FALSE,,,,,,,"Jersey T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/45/58/76/17455876_36964887_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,BLUE,,XS,,,,,,,deny,manual,777,,TRUE,TRUE,,https://image.harrods.com/17/45/58/76/17455876_36965332_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,S,,,,,,,deny,manual,777,,TRUE,TRUE,,https://image.harrods.com/17/45/58/76/17455876_36966151_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,M,,,,,,,deny,manual,777,,TRUE,TRUE,,https://image.harrods.com/17/45/58/76/17455876_36965331_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,L,,,,,,,deny,manual,777,,TRUE,TRUE,,https://image.harrods.com/17/45/58/76/17455876_36964888_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,XL,,,,,,,deny,manual,777,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,XXL,,,,,,,deny,manual,777,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,BLUE,,XXXL,,,,,,,deny,manual,777,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"zimmermann","ZIMMERMANN","Legions of devotees will attest that there’s no one quite like Zimmermann when it comes to botanical prints; the Andie shirt is the perfect testament. Scattered with what looks like a whole bouquet of intricate, tonal blooms, it embodies the label’s breezy, feminine style and, when paired with the coordinating Andie shorts, makes for a sweet and delicate ensemble, dreamt up for long, leisurely days wiled away in the sun.
",Eslam Hosny M.,,"Silk Andie Shirt","Women, Clothing, Tops, Shirts",TRUE,https://www.harrods.com/en-bd/shopping/zimmermann-silk-andie-shirt-17480361,Color,,Size,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36904589_2048.jpg,1,,FALSE,,,,,,,"Silk Andie Shirt",,,FALSE,,,,,,https://image.harrods.com/17/48/03/61/17480361_36904589_2048.jpg,g,,,active,
"zimmermann",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36904588_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"zimmermann",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36904590_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"zimmermann",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36905299_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"zimmermann",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36905301_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"zimmermann",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/48/03/61/17480361_36905302_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara","Max Mara","There's no better brand to look to than Max Mara when it comes to wardrobe staples: its keen eye for fine materials and elegant cuts translates seamlessly into easy-to-wear pieces like this T-shirt. Finished with ribbed details and cropped sleeves, it bears a relaxed fit that’s ideal for every day of the week.
 How to wear Harrods: Style with denim overalls, heeled boots and a shoulder bag.
",Eslam Hosny M.,,"Cropped-Sleeve T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/max-mara-cropped-sleeve-t-shirt-17664242,Color,BLACK,Size,S,,,,,,,deny,manual,230,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38102014_2048.jpg,1,,FALSE,,,,,,,"Cropped-Sleeve T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/66/42/42/17664242_38102014_2048.jpg,g,,,active,
"max-mara",,,,,,,,,,BLACK,,M,,,,,,,deny,manual,230,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38101662_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BLACK,,L,,,,,,,deny,manual,230,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38102022_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,BLACK,,XL,,,,,,,deny,manual,230,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38100804_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38102036_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"max-mara",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/66/42/42/17664242_38102046_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Brunello Cucinelli demonstrates the power of keeping it simple with this high-neck top. Gently knitted from the finest cotton, it offers a delicate staple to your edit that paves the way for effortless styling. Just add a scarf and an overcoat for an ensemble that this label would approve of.
",Eslam Hosny M.,,"Sleeveless High-Neck Top","Women, Clothing, Tops, Camis & Tanks",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-sleeveless-high-neck-top-17455206,Color,GREY,Size,XXS,,,,,,,deny,manual,837,,TRUE,TRUE,,https://image.harrods.com/17/45/52/06/17455206_37017071_2048.jpg,1,,FALSE,,,,,,,"Sleeveless High-Neck Top",,,FALSE,,,,,,https://image.harrods.com/17/45/52/06/17455206_37017071_2048.jpg,g,,,active,
