Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"'bobbi-brown'",,,,,,,,,,'Cassis',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'bobbi-brown'",,,,,,,,,,'Rose Brown',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'bobbi-brown'",,,,,,,,,,'Rich Nude',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'MAC's most iconic product, this smooth lipstick shades, defines and showcases the lips with a range of colours and finishes catering to every taste.
'",Eslam Hosny M.,,"Cremesheen Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/mac-cremesheen-lipstick-15115123,Color,'Amorous',Size,'OS',,,,,,,deny,manual,'19',,TRUE,TRUE,,https://image.harrods.com/15/11/51/23/15115123_31221865_2048.jpg,1,,FALSE,,,,,,,"Cremesheen Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/11/51/23/15115123_31221865_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,'Antique Velvet',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,https://image.harrods.com/15/11/51/23/15115123_31221883_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Heroine',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,https://image.harrods.com/15/11/51/23/15115123_31225525_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Crème Cup',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,https://image.harrods.com/15/11/51/23/15115123_31225526_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Captive',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Brave',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Chatterbox',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Fan Fare',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Cherish',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Brick-o-la',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Honey Love',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Crème D'nude',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Saint Germain',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Fast Play',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Faux',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Film Noir',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Crosswires',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'D For Danger',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Kinda Sexy',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Mehr',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Viva Glam I',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Flat Out Fabulous',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Rebel',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Lady Danger',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Dangerous',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'All Fired Up',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Mocha',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Paramount',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Ruby Woo',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Party Line',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Viva Glam Ii',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Spirit',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Impassioned',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Dare You',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Runway Hit',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Retro',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Myth',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Peach Blossom',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Viva Glam Iii',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'M·a·c Red',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Russian Red',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Matte Royal',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Sin',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Whirl',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'So Chaud',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Yash',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Snob',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Half 'n Half',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Twig',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Tropic Tonic',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Velvet Teddy',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Marrakesh',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Soar',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Down To An Art',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'You Wouldn’t Get It',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Act Natural',,,,,,,,,deny,manual,'19',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'","'Clé de Peau Beauté'","'Clé de Peau Beauté's Radiant Liquid Rouge Shine Lipstick combines lacquer-like colour with a beautiful lustre for a defined, youthful-looking contour. Nodding to the brand's notion of supporting the complexion's innate intelligence, an Illuminating Hydro-Wrap Complex harnesses the hydrating properties of argan oil for rich moisture that lasts all day.
'",Eslam Hosny M.,,"Radiant Liquid Rouge Matte","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/cle-de-peau-beaute-radiant-liquid-rouge-matte-15116188,Color,'Quiet Storm',Size,'OS',,,,,,,deny,manual,'43',,TRUE,TRUE,,https://image.harrods.com/15/11/61/88/15116188_26021315_2048.jpg,1,,FALSE,,,,,,,"Radiant Liquid Rouge Matte",,,FALSE,,,,,,https://image.harrods.com/15/11/61/88/15116188_26021315_2048.jpg,g,,,active,
"'cle-de-peau-beaute'",,,,,,,,,,'Silk Kimono',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,https://image.harrods.com/15/11/61/88/15116188_26021317_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,'Evening Flame',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,https://image.harrods.com/15/11/61/88/15116188_26021320_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,'Touch Of Blossom',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,https://image.harrods.com/15/11/61/88/15116188_26021323_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,'Nectar',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,https://image.harrods.com/15/11/61/88/15116188_26021319_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,'Gentle Dream',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,'Midnight Magic',,,,,,,,,deny,manual,'43',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'","'Clinique'","'This luxurious yet weightless formula merges bold, saturated colour with a smoothing primer. It glides on effortlessly for a modern-velvet finish and stays colour stays Yes, keeping lips comfortably moisturised for 8 hours.
'",Eslam Hosny M.,,"Pop Lip Colour + Primer Wow Pop","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/clinique-pop-lip-colour-primer-wow-pop-15116189,Color,'Cherry Pop',Size,'OS',,,,,,,deny,manual,'20',,TRUE,TRUE,,https://image.harrods.com/15/11/61/89/15116189_25795984_2048.jpg,1,,FALSE,,,,,,,"Pop Lip Colour + Primer Wow Pop",,,FALSE,,,,,,https://image.harrods.com/15/11/61/89/15116189_25795984_2048.jpg,g,,,active,
"'clinique'",,,,,,,,,,'Sweet Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Cola Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Fab Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Passion Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Nude Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Love Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Beige Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Poppy Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Plum Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Grape Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Punch Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Bare Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Wow Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Papaya Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Blush Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'clinique'",,,,,,,,,,'Berry Pop',,,,,,,,,deny,manual,'20',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'","'Clé de Peau Beauté'","'Created with a petal-shaped tip which perfectly follows the contours of the lips, Clé de Peau Beauté’s Cashmere Lipstick boasts a matte finish with long-lasting moisturising benefits. Helping to reduce dryness and roughness, the lightweight formula lathers lips with vibrant colour while improving their condition.
'",Eslam Hosny M.,,"Cashmere Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/cle-de-peau-beaute-cashmere-lipstick-15116205,Color,'RED',Size,'OS',,,,,,,deny,manual,'51',,TRUE,TRUE,,https://image.harrods.com/15/11/62/05/15116205_26021356_2048.jpg,1,,FALSE,,,,,,,"Cashmere Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/11/62/05/15116205_26021356_2048.jpg,g,,,active,
"'cle-de-peau-beaute'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/11/62/05/15116205_26021358_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/11/62/05/15116205_26021363_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'cle-de-peau-beaute'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/11/62/05/15116205_26021364_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
,"'Chantecaille'","'An indispensable lip pencil for creating the perfect mouth. The formula allows for a seamless application, giving a soft, matte appearance, while the time-tested process of extrusion results in a clean, enduring line that resists smudging and bleeding.
'",Eslam Hosny M.,,"Chant Vibrant Lip Definer","Beauty, Make-Up, Lips, Lip Liners",TRUE,https://www.harrods.com/en-bd/shopping/chantecaille-chant-vibrant-lip-definer-15116573,Color,'RED',Size,'OS',,,,,,,,,'11',,,,,https://image.harrods.com/15/11/65/73/15116573_25796816_2048.jpg,1,,FALSE,,,,,,,"Chant Vibrant Lip Definer",,,FALSE,,,,,,https://image.harrods.com/15/11/65/73/15116573_25796816_2048.jpg,,,,active,
"'dolce-gabbana'","'Dolce & Gabbana'","'Exuding femininity and sensuality, Dolce &amp; Gabbana presents The Only One Luminous Colour lipstick bullet to combine with your choice of fashion-forward lipstick cap for a truly unique addition to your make-up bag. Infused with the Italian brand’s nourishing Mediterranean Glow Complex, its smooth texture offers an intense, luminous colour payoff in just one stroke, made beautifully precise by Dolce &amp; Gabbana’s signature drop-shaped bullet.
 Please note, cap sold separately.
'",Eslam Hosny M.,,"The Only One Luminous Colour Lipstick (Bullet Only)","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dolce-gabbana-the-only-one-luminous-colour-lipstick-bullet-only-15141930,Color,'270 Millennial Pink',Size,'OS',,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/15/14/19/30/15141930_37013681_2048.jpg,1,,FALSE,,,,,,,"The Only One Luminous Colour Lipstick (Bullet Only)",,,FALSE,,,,,,https://image.harrods.com/15/14/19/30/15141930_37013681_2048.jpg,g,,,active,
"'dolce-gabbana'",,,,,,,,,,'260 Pink Lady',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/15/14/19/30/15141930_37015072_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'200 Angelic Pink',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/15/14/19/30/15141930_37015073_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'610 Passionate Red',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/15/14/19/30/15141930_37014281_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'140 Lovely Tan',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,https://image.harrods.com/15/14/19/30/15141930_37013689_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'510 Orange Vibes',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'100 Seductive Nude',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'420 Coral Sunshine',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'246 Wild Rosewood',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'120 Hot Sand',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'500 Joyful Peach',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'600 Real Fire',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'410 Pop Watermelon',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'230 Dg Bellezza',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'130 Sweet Honey',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'630 Dg Lover',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'660 Hot Burgundy',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'310 Lively Plum',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'280 Shocking Flamingo',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'220 Lovely Peony',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'150 Creamy Mocha',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'330 Bright Amethyst',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'240 Sweet Mamma',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'640 Dgamore',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'dolce-gabbana'",,,,,,,,,,'670 Spicy Touch',,,,,,,,,deny,manual,'31',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'Designed for shaping, lining or filling in the lip, the smooth, creamy texture of MAC's lip pencil prevents skipping or dragging while ensuring rich, pigmented colour. With a super-precise tip for a perfect lip, wearing alone or below a coordinating lipstick.
'",Eslam Hosny M.,,"Lip Pencil","Beauty, Make-Up, Lips, Lip Liners",TRUE,https://www.harrods.com/en-bd/shopping/mac-lip-pencil-15146966,Color,'Dervish',Size,'OS',,,,,,,deny,manual,'17',,TRUE,TRUE,,https://image.harrods.com/15/14/69/66/15146966_25804264_2048.jpg,1,,FALSE,,,,,,,"Lip Pencil",,,FALSE,,,,,,https://image.harrods.com/15/14/69/66/15146966_25804264_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,'Whirl',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,https://image.harrods.com/15/14/69/66/15146966_25804272_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Beet',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Chicory',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Subculture',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Half Red',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Cork',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Nightmoth',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Soar',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Redd',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Auburn',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Mahogany',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Boldly Bare',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Talking Point',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Spice',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Plum',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Chestnut',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Edge To Edge',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Ruby Woo',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Vino',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Oak',,,,,,,,,deny,manual,'17',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
